ID,Nombre,Categoría,Descripción,Precio (ARS)
8374,Optimización de Conversión para Ecommerce: Impulsa tus Ventas y Maximiza tus Ingresos,Desarrollo Web y E-Commerce,Servicios de Optimización de Conversión para Ecommerce: Impulsa tus ventas y maximiza tus ingresos.,
8375,Implementación de Marketplace Ecommerce: Integración y Configuración para Potenciar tus Ventas,Desarrollo Web y E-Commerce,Servicios de implementación de Marketplace para Ecommerce: Integración y configuración para aumentar las ventas.,
8376,Servicios de Logística para Ecommerce: Optimiza tu Cadena de Suministro,Desarrollo Web y E-Commerce,"Servicios de Logística para Ecommerce: Soluciones integrales para optimizar tus operaciones, reducir costos y mejorar la satisfacción del cliente.",
8377,"Implementación de Realidad Aumentada para Ecommerce: Visualizá, Probá y Experimentá Antes de Comprar",Desarrollo Web y E-Commerce,"Implementación de Realidad Aumentada para Ecommerce: Visualizá, probá y experimentá antes de comprar.",
8379,Servicios de Suscripción para Ecommerce: Aumenta tus Ingresos y Fideliza Clientes,Desarrollo Web y E-Commerce,Servicios de Suscripción para Ecommerce: Soluciones para el crecimiento y la fidelización.,
8380,Integración Omnicanal para Ecommerce: Conecta tu tienda virtual con todos tus canales,Desarrollo Web y E-Commerce,Integración omnicanal para e-commerce: conecta tu tienda virtual con todos tus canales.,
8386,Servicios de Internacionalización para Ecommerce: Expande tu Negocio Globalmente,Desarrollo Web y E-Commerce,Servicios de Internacionalización para Ecommerce: Expande tu negocio globalmente,
8387,"Integración Multicanal para Ecommerce: Amplía tu Alcance, Optimiza Ventas",Desarrollo Web y E-Commerce,"Integración Multicanal para Ecommerce: Amplía tu alcance y optimiza tus ventas. Conecta tus canales, centraliza el inventario, unifica el procesamiento de pedidos, rastrea a los clientes y obtén información valiosa.",
8389,Servicios de Personalización Ecommerce: Mejora la Experiencia de Compra de tus Clientes,Desarrollo Web y E-Commerce,"Servicios de Personalización Ecommerce: Soluciones para adaptar tu tienda online a las preferencias de cada cliente, aumentando conversiones, mejorando la experiencia y generando mayores ingresos.",
8394,Integración de Pasarelas de Pago para Ecommerce: Amplía tus Opciones y Optimiza tus Ventas,Desarrollo Web y E-Commerce,Integración de Pasarelas de Pago para Ecommerce: Amplía tus opciones de pago y optimiza tus ventas.,
8395,Integración de Sistemas Ecommerce: Automatiza y Optimiza tu Negocio Online,Desarrollo Web y E-Commerce,Integración de Sistemas Ecommerce: Automatiza y Optimiza tu Negocio Online,
8397,Servicios de Personalización Dinámica para Ecommerce: Experiencias de Compra Personalizadas y Relevantes,Desarrollo Web y E-Commerce,Servicios de Personalización Dinámica para Ecommerce: Experiencias de Compra Personalizadas y Relevantes,
8399,Servicios de Gestión de Catálogo para Ecommerce: Optimizá tu Tienda Virtual,Desarrollo Web y E-Commerce,"Servicios de Gestión de Catálogo para Ecommerce: Optimizá tu tienda online con gestión centralizada, atributos personalizados, imágenes de alta calidad e integración con ERP.",
8400,"Gestión de Inventario Eficiente para Ecommerce: Sincronización, Automatización y Control",Desarrollo Web y E-Commerce,"Gestión eficiente de inventario para e-commerce: sincronización, automatización y control. Optimiza tu cadena de suministro, reduce costos y mejora la satisfacción del cliente.",
8401,Servicios de Logística y Distribución para Ecommerce: Soluciones Integrales para Optimizar tu Tienda Virtual,Desarrollo Web y E-Commerce,"Servicios de Logística y Distribución para Ecommerce: Optimiza tus operaciones, reduce costos y mejora la satisfacción del cliente.",
8404,Servicios de Gestión de Contenidos para Ecommerce: Optimizá tu Tienda Virtual para Mayor Conversión,Desarrollo Web y E-Commerce,"Servicios de Gestión de Contenidos para Ecommerce: Creá, administrá y optimizá el contenido de tu tienda online para mejorar la experiencia del usuario y aumentar las conversiones.",
8409,"Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, Prueba Virtual, Mayor Conversión",Desarrollo Web y E-Commerce,"Servicios de Implementación de Realidad Aumentada para Ecommerce: Visualización 3D, prueba virtual, información adicional, interacción gamificada. Mayor conversión, experiencia de cliente mejorada, diferenciación competi",
5861,Implementación de Sistema de Gestión de Calidad,ERP y CRM,Implementación De Un Sistema De Gestión De Calidad.,5000
5867,Implementación de Soluciones de Gestión de la Cadena de Suministro,ERP y CRM,Gestión De La Cadena De Suministro,6500
5873,Implementación de Soluciones de Gestión de Talento y Recursos Humanos,ERP y CRM,Gestión De Talento Y Rrhh.,5000
5874,Implementación de Soluciones de Gestión de Proyectos y Portafolio,ERP y CRM,Gestión De Proyectos Y Portafolio.,6000
5880,Implementación de Soluciones de Gestión de la Experiencia del Cliente,ERP y CRM,Gestión De La Experiencia Del Cliente,6000
5900,Project Management Platforms,ERP y CRM,Gestión De Proyectos,7000
5914,Optimización de Inventarios,ERP y CRM,Optimización De Inventarios Con Odoo,5500
5917,Gestión de la cadena de suministro,ERP y CRM,Gestión De La Cadena De Suministro,5500
5923,Gestión de talento y recursos humanos,ERP y CRM,Gestión De Talento Y Recursos Humanos,6000
5924,Gestión de proyectos y portafolio,ERP y CRM,Gestión De Proyectos Y Portafolio.,6500
5930,Gestión de la experiencia del cliente (CX),ERP y CRM,Gestión De La Experiencia Del Cliente,6000
5940,Implementación de Soluciones de Gestión de la Experiencia del Cliente (CX),ERP y CRM,Gestión De La Experiencia Del Cliente,7000
5943,Implementación de Soluciones de Gestión de Activos y Mantenimiento Predictivo,ERP y CRM,Gestión De Activos Y Mantenimiento Predictivo,7000
5944,Servicios de Integración de Aplicaciones Empresariales (EAI),ERP y CRM,Integración De Aplicaciones Empresariales,6000
5946,Implementación de Soluciones de Gestión de la Cadena de Suministro (SCM),ERP y CRM,Gestión De La Cadena De Suministro,7000
5955,Gestión de RRHH,ERP y CRM,Gestión De Rrhh,
5960,Gestión de la Experiencia del Empleado (EX),ERP y CRM,Gestión De La Experiencia,
5966,Gestión de la Cadena de Suministro (SCM),ERP y CRM,Gestión De La Cadena De Suministro,
5974,Implementación de soluciones de gestión de recursos humanos (RRHH) con análisis de datos y machine learning,ERP y CRM,Gestión De Rrhh Con Análisis De Datos,16000
5980,Implementación de soluciones de gestión de la experiencia del empleado (EX),ERP y CRM,Gestión De La Experiencia Del Empleado,12000
5986,Implementación de soluciones de gestión de la cadena de suministro (SCM) con analítica avanzada,ERP y CRM,Gestión De Cadena De Suministro Con Analítica Avanzada,18000
5991,Implementación de soluciones de gestión de proyectos y portafolio con analítica y automatización,ERP y CRM,Gestión De Proyectos Con Analítica Y Automatización,16000
5994,Consultoría en gestión de la experiencia del cliente (CX) y optimización de procesos centrados en el usuario,ERP y CRM,Consultoría,10000
6006,Implementación de soluciones de gestión de la cadena de suministro (SCM) con inteligencia artificial y analítica predictiva,ERP y CRM,Gestión De Cadena De Suministro,22000
6017,Gestión de Proyectos,ERP y CRM,Gestión De Proyectos,
6020,Consultoría CX,ERP y CRM,Experiencia Del Cliente,
6033,Consultoría en Gestión de la Experiencia del Cliente (CX),ERP y CRM,Optimización De La Experiencia Del Cliente,9000
6046,Gestión de activos,ERP y CRM,Gestión De Activos,
6047,Integración de aplicaciones,ERP y CRM,Eai,
6052,Gestión de recursos humanos,ERP y CRM,Gestión De Rrhh,
6054,"Gestión de la experiencia del empleado: Mejora el compromiso, la productividad y la retención",ERP y CRM,"Gestión de la experiencia del empleado: mejora el compromiso, la productividad y la retención",
6055,Personalización de Experiencia del Cliente,ERP y CRM,Personalización De Ofertas Y Comunicación.,3000
6058,Optimización de Procesos de Facturación y Pagos,ERP y CRM,Facturación Y Pagos Automatizados.,3000
6060,Gestión Inteligente de Inventarios y Abastecimiento,ERP y CRM,Gestión Y Reabastecimiento De Inventarios.,5000
6066,Facturación Electrónica,ERP y CRM,Automatización De Facturación,
6068,Gestión de Inventarios,ERP y CRM,Automatización De Inventarios,
6071,Mantenimiento Predictivo,ERP y CRM,Gestión De Activos,
6074,Implementación de soluciones de gestión de recursos humanos (RRHH),ERP y CRM,Soluciones De Rrhh Con Análisis De Datos Y Machine Learning.,3000
6099,Integración de Sistemas ERP,ERP y CRM,Integración De Erp,6500
6102,Implementación de CRM,ERP y CRM,Implementación De Crm,
6118,Gestión de Talento y RRHH,ERP y CRM,Gestión De Talento Y Rrhh.,7000
6119,Gestión de la Producción,ERP y CRM,Supervisión De Producción,6000
6120,Gestión de Ventas,ERP y CRM,Gestión De Ventas,4500
6121,Gestión de Compras,ERP y CRM,Gestión De Compras,4200
6122,Gestión de Proveedores,ERP y CRM,Gestión De Proveedores,4100
6123,Gestión de Servicios,ERP y CRM,Gestión De Servicios,4000
6124,Gestión de Documentos,ERP y CRM,Gestión De Documentos,4200
6126,Gestión de Calidad,ERP y CRM,Gestión De Calidad,4300
6127,Gestión de Mantenimiento,ERP y CRM,Gestión De Mantenimiento,4400
6141,Seguimiento de Pedidos,ERP y CRM,,
6142,Gestión de Ventas y Clientes,ERP y CRM,Seguimiento Y Gestión De Ventas Y Clientes.,400
6147,Integración de Dolibarr y WooCommerce para la Gestión de Pedidos,ERP y CRM,Integración Erp Y Ecommerce.,2000
6168,Gestión Inteligente de Inventarios y Logística,ERP y CRM,Gestión De Inventarios Y Logística,6000
6198,Optimización de Recursos Humanos,ERP y CRM,Optimización De Rrhh,230
6201,Optimización de Operaciones Logísticas,ERP y CRM,Optimización De Logística,240
6204,Optimización de Estrategias de Ventas,ERP y CRM,Optimización De Ventas,250
6207,Optimización de Estrategias de Recursos,ERP y CRM,Optimización De Recursos,250
6209,Optimización de Logística y Cadena de Suministro,ERP y CRM,Optimización De Logística,260
6211,Optimización de Estrategias de Producción,ERP y CRM,Optimización De Producción,270
6212,Optimización de Estrategias de Compras,ERP y CRM,Optimización De Compras,240
6225,Plataforma de Gestión de Flotas,ERP y CRM,Gestión De Flotas De Vehículos,2000
6226,Plataforma de Administración de Propiedades,ERP y CRM,Gestión De Propiedades Inmobiliarias,1800
6228,Software de Gestión de Proyectos de Construcción,ERP y CRM,Gestión De Proyectos De Construcción,2500
6231,Plataforma de Gestión de Documentos,ERP y CRM,Gestión De Documentos,1600
6234,Plataforma de Programación de Citas,ERP y CRM,Programación Fácil De Citas,200
6235,Plataforma de Gestión de Franquicias,ERP y CRM,Administración De Franquicias,500
6238,Plataforma de Gestión de Proyectos de TI,ERP y CRM,Gestión De Proyectos De Ti,600
6239,Plataforma de Gestión de Flotas de Entrega,ERP y CRM,Gestión Eficiente De Flotas De Entrega,450
6240,Plataforma de Gestión de Recursos,ERP y CRM,Administración De Recursos,550
6242,Plataforma de Gestión de Almacenes,ERP y CRM,Gestión De Inventarios,400
6243,Plataforma de Gestión de Asociaciones,ERP y CRM,Gestión De Asociaciones,350
6244,Plataforma de Facturación y Pagos,ERP y CRM,Automatización De Facturación Y Pagos,300
6251,Plataforma de Gestión de Relaciones con Clientes y Proveedores,ERP y CRM,Gestión De Relaciones Con Clientes Y Proveedores,350
6252,Plataforma de Gestión de Relaciones con Empleados,ERP y CRM,Gestión De Relaciones Con Empleados,690
6253,Plataforma de Gestión de Relaciones con Stakeholders,ERP y CRM,Gestión De Relaciones Con Stakeholders,1090
6254,Plataforma de Gestión de Relaciones Empresariales,ERP y CRM,Gestión De Relaciones Empresariales,990
6255,Plataforma de Gestión de Relaciones Comerciales,ERP y CRM,Gestión De Relaciones Comerciales,570
6256,Plataforma de Gestión de Relaciones con Clientes,ERP y CRM,Gestión De Relaciones Con Clientes,740
6257,Plataforma de Gestión de Relaciones con Proveedores,ERP y CRM,Gestión De Relaciones Con Proveedores,480
6258,Plataforma de Optimización de Relaciones con Clientes,ERP y CRM,Optimización De Relaciones Con Clientes,1250
6297,Gestión del Talento con IA,ERP y CRM,Solución De Gestión Del Talento Basada En Ia,199
6317,Contabilidad y finanzas,ERP y CRM,Servicios De Contabilidad Y Finanzas Para Empresas.,1500
6318,Recursos humanos,ERP y CRM,Servicios De Gestión De Recursos Humanos.,1200
6328,Implementación de ERP,ERP y CRM,Servicios De Consultoría E Implementación De Soluciones Erp.,10000
6337,Evaluación de desempeño,ERP y CRM,Servicios De Evaluación Y Análisis Del Desempeño Del Personal.,800
6341,Servicios de contabilidad y finanzas,ERP y CRM,"Servicios De Contabilidad, Finanzas Y Asesoría Fiscal Para Empresas.",10000
6343,Servicios de gestión de talento,ERP y CRM,Servicios Integrales De Gestión Y Desarrollo Del Talento Dentro De Las Organizaciones.,15000
6362,Desarrollo de soluciones de gestión documental,ERP y CRM,Servicios De Creación De Soluciones De Gestión Documental Y Archivo Electrónico De Información.,16000
6384,"Desarrollo de soluciones de gestión empresarial (ERP, CRM, etc.)",ERP y CRM,Servicios De Creación Y Personalización De Soluciones De Gestión Empresarial Integradas.,25000
6427,Servicios de implementación de soluciones de gestión empresarial (ERP),ERP y CRM,Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Procesos Y Recursos De Negocio.,35000
6429,Servicios de implementación de soluciones de gestión de la relación con el cliente (CRM),ERP y CRM,"Servicios De Consultoría Y Despliegue De Soluciones De Gestión Integral De Relaciones Con Clientes, Ventas Y Servicio Al Cliente.",30000
6436,Servicios de desarrollo de aplicaciones de gestión de la cadena de suministro,ERP y CRM,"Servicios De Consultoría Y Construcción De Aplicaciones Para Optimizar, Automatizar Y Hacer Más Eficiente La Cadena De Suministro.",28000
6541,Integración ERP: Sincroniza tu tienda online y ERP para una gestión eficiente,ERP y CRM,Servicio de integración entre tienda online y ERP.,5000
6597,Implementación de ERP Odoo,ERP y CRM,Implementación Del Erp Odoo.,25000
6598,Desarrollo de Módulos Personalizados para ERP Odoo,ERP y CRM,Desarrollo De Módulos Personalizados Para Erp Odoo.,12000
